R	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	3814	J. C. R. Licklider_**_http://dbpedia.org/resource/J._C._R._Licklider	President	0.4801708334	Astronaut	0.366210189	BasketballPlayer	0.3557665506	ReligiousBuilding	0.3439289999	Engineer	0.3196742973	PrimeMinister	0.3144137849	MilitaryPerson	0.3116277387	Politician	0.2989775963	Medician	0.298292941	Mayor	0.2964646374		GOLD_STANDARD:	Agent	Person				
C	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	4027	Apple_**_http://dbpedia.org/resource/Apple_Inc.	InformationAppliance	0.4406748422	Device	0.2855618282	Website	0.2165888215	Lake	0.1615550762	Library	0.1531081546	Software	0.152977721	Fashion	0.1526778864	River	0.1485157046	Cardinal	0.1458130584	UnitOfWork	0.1455579332		GOLD_STANDARD:	Agent	Organisation	Company			
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	1264	Thomas Nyariki_**_http://dbpedia.org/resource/Tom_Nyariki	Scientist	0.4581661424	Saint	0.453950298	Judge	0.4537930123	Pope	0.4214033024	Jockey	0.4114315612	Ambassador	0.400070531	Governor	0.3960141476	Swimmer	0.3688641314	Skater	0.3529469577	Artist	0.3476846915		GOLD_STANDARD:	Agent	Person				
R	neel2015_uniq_distanceGoogleNews_results_ordered.tsv	2141	Berlin_**_http://dbpedia.org/resource/Berlin_(band)	GrandPrix	0.4497814472	FilmFestival	0.2908454549	Continent	0.2330874457	Airport	0.2219880397	Museum	0.19372033	Diocese	0.1851404446	ClericalAdministrativeRegion	0.1851404446	EthnicGroup	0.1839168564	CyclingTeam	0.1742392615	RecordLabel	0.1707332413		GOLD_STANDARD:	Agent	Organisation	Group	Band		
	rss500-unicode_uniq_distanceGoogleNews_results_ordered.tsv	683	Jeff Bezos_**_http://dbpedia.org/resource/Jeff_Bezos	WinterSportPlayer	0.4811167427	IceHockeyPlayer	0.4811167427	Comedian	0.4724704059	SoccerPlayer	0.4638448519	Cricketer	0.4247556636	GridironFootballPlayer	0.4018568614	AmericanFootballPlayer	0.4018568614	NascarDriver	0.3840808553	BaseballPlayer	0.3666244482	CollegeCoach	0.3604018699		GOLD_STANDARD:	Agent	Person				
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	5717	Tando Allahyar_**_http://dbpedia.org/resource/Tando_Allahyar	Prison	0.2834466299	Monarch	0.2709652631	BadmintonPlayer	0.247151787	ProtectedArea	0.2409211038	FictionalCharacter	0.2405607745	President	0.23971546	ProgrammingLanguage	0.2217725417	Skater	0.1920662256	River	0.1889286132	SquashPlayer	0.1876163846		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	Town		
R	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	3183	Toulon_**_http://dbpedia.org/resource/Toulon	Bridge	0.2338115632	Cyclist	0.2219022704	HistoricBuilding	0.2116510531	Sea	0.1903351599	MountainRange	0.1859160109	Constellation	0.174506722	Canal	0.1728086341	Town	0.1713534897	Airport	0.1703237101	Noble	0.1685721386		GOLD_STANDARD:	Place	PopulatedPlace	Settlement			
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	1549	Heinrich Engelhard Steinweg_**_http://dbpedia.org/resource/Henry_E._Steinway	Noble	0.3385646769	Architect	0.3168341104	Religious	0.3098579271	GivenName	0.298988835	Name	0.298988835	ChristianBishop	0.2904906876	Medician	0.2884812006	President	0.2834038475	Philosopher	0.2827830088	Scientist	0.2801089094		GOLD_STANDARD:	Agent	Person				
C	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	1363	Copernicus_**_http://dbpedia.org/resource/Nicolaus_Copernicus	Galaxy	0.3192789839	Constellation	0.282762418	Library	0.2712926399	Planet	0.2709109986	Non-ProfitOrganisation	0.2522090706	Philosopher	0.244803989	CelestialBody	0.2443339151	Religious	0.2332902281	ChristianBishop	0.2171745939	Star	0.2083195669		GOLD_STANDARD:	Agent	Person	Scientist			
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	1258	King Oswald_**_http://dbpedia.org/resource/Oswald_of_Northumbria	Station	0.4397830477	BasketballPlayer	0.393514276	PrimeMinister	0.3467178319	Pope	0.3434518706	Medician	0.3395078822	Astronaut	0.3304248686	Religious	0.3248918081	HistoricPlace	0.3181274695	Theatre	0.3152306921	OfficeHolder	0.3148663115		GOLD_STANDARD:	Agent	Person	Cleric	Saint		
C	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	1521	BBCs_**_http://dbpedia.org/resource/BBC	Hotel	0.1408073039	Rocket	0.1313021102	Wrestler	0.131141177	WorldHeritageSite	0.1270110823	Boxer	0.1156900235	BroadcastNetwork	0.1142125487	Website	0.1090172937	Venue	0.1073385106	Newspaper	0.1047822731	InformationAppliance	0.1038004354		GOLD_STANDARD:	Agent	Organisation	Company			
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	6242	Jethro Tull_**_http://dbpedia.org/resource/Jethro_Tull_(agriculturist)	PrimeMinister	0.3608211366	Cartoon	0.346137551	HollywoodCartoon	0.346137551	BasketballPlayer	0.2991035807	Engineer	0.2978227972	Astronaut	0.2949395373	Station	0.2942421756	Mayor	0.2919775947	President	0.2756051773	Saint	0.2704735819		GOLD_STANDARD:	Agent	Person				
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	6250	Orvieto_**_http://dbpedia.org/resource/Orvieto	FashionDesigner	0.3686029651	SkiArea	0.3410571028	Saint	0.3324009671	Library	0.2707738354	FilmFestival	0.260589905	GrandPrix	0.242981551	Criminal	0.2408445394	PrimeMinister	0.2393737352	Cardinal	0.2359564864	CyclingRace	0.2335629786		GOLD_STANDARD:	Place	PopulatedPlace	Settlement			
R	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	6042	Lhasa_**_http://dbpedia.org/resource/Lhasa	Monarch	0.3794772064	HistoricPlace	0.2727413117	Prison	0.2619062663	MountainRange	0.2527579292	Library	0.2481249375	PublicTransitSystem	0.2117347423	Mountain	0.2073578697	ProtectedArea	0.195514897	FictionalCharacter	0.1886061512	BadmintonPlayer	0.1870899595		GOLD_STANDARD:	Place	PopulatedPlace	Settlement			
R	neel2014_uniq_distanceGoogleNews_results_ordered.tsv	1899	Def_**_http://dbpedia.org/resource/Def_Leppard	Song	0.2387251994	ComicsCreator	0.2164411802	MusicalArtist	0.2121655197	MusicGenre	0.2040231283	RadioStation	0.1988554952	Artist	0.1978148559	AmericanFootballPlayer	0.1738729675	GridironFootballPlayer	0.1734096978	RugbyPlayer	0.1732690584	Boxer	0.172286494		GOLD_STANDARD:	Agent	Organisation	Group	Band		
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	189	Emil Jannings_**_http://dbpedia.org/resource/Emil_Jannings	Noble	0.4376323735	PrimeMinister	0.4052766587	Astronaut	0.3814967653	ChristianBishop	0.3747584714	President	0.3719987592	GivenName	0.354425316	Name	0.354425316	ReligiousBuilding	0.3524719507	Architect	0.3337209988	Scientist	0.317410302		GOLD_STANDARD:	Agent	Person				
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	1180	MEXICO CITY_**_http://dbpedia.org/resource/Mexico_City	SoccerTournament	0.5654196168	AmericanFootballTeam	0.3093401159	HockeyTeam	0.2961771579	GrandPrix	0.2949001936	WomensTennisAssociationTournament	0.289309295	BasketballTeam	0.282111275	Activity	0.2752487711	Sport	0.2752487711	Sea	0.2493578939	TopicalConcept	0.2453564629		GOLD_STANDARD:	Place	PopulatedPlace	Settlement			
R	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	2100	Salzburg_**_http://dbpedia.org/resource/Salzburg	OlympicEvent	0.2838081321	Airport	0.2771683956	SoccerClub	0.2595939238	Swimmer	0.2535209887	HistoricPlace	0.2502204581	SkiArea	0.2298374878	GrandPrix	0.2264687418	Infrastructure	0.2255474322	FashionDesigner	0.2178579884	Olympics	0.2110407706		GOLD_STANDARD:	Place	PopulatedPlace	Settlement			
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	5167	POLISH_**_http://dbpedia.org/resource/Poland	SoccerTournament	0.4235518405	GrandPrix	0.4009193169	Activity	0.2939970779	Sport	0.2939970779	Sea	0.2380469416	CricketTeam	0.2307048789	HistoricPlace	0.2238980992	RugbyClub	0.207359446	SoccerLeague	0.2069420368	BasketballTeam	0.2028038774		GOLD_STANDARD:	Place	PopulatedPlace	Country			
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	24	Roger Bacon_**_http://dbpedia.org/resource/Roger_Bacon	BasketballPlayer	0.4920062479	PrimeMinister	0.457838494	Astronaut	0.4565055987	Cartoon	0.449274703	HollywoodCartoon	0.449274703	ReligiousBuilding	0.4124568326	Medician	0.3988057377	Mayor	0.3959135614	GivenName	0.372870965	Name	0.372870965		GOLD_STANDARD:	Agent	Person				
	neel2015_uniq_distanceGoogleNews_results_ordered.tsv	1641	CFC_**_http://dbpedia.org/resource/Chelsea_F.C.	Ship	0.2104410349	GolfTournament	0.1756708366	Bank	0.1745790369	BusCompany	0.164924312	TradeUnion	0.1599687545	Tournament	0.1475088673	MilitaryUnit	0.1423211587	ComicsCreator	0.1301874771	CyclingRace	0.1257059606	Race	0.1257059606		GOLD_STANDARD:	Agent	Organisation	SportsTeam	SoccerClub		
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	4032	velocity_**_http://dbpedia.org/resource/Velocity	Artery	0.2431614958	Rocket	0.2225673131	Galaxy	0.2164806576	Aircraft	0.179605414	Star	0.1620209136	Brain	0.1611622106	Bacteria	0.159233546	Planet	0.155604044	Weapon	0.1513802543	AnatomicalStructure	0.1499483101		GOLD_STANDARD:	Agent	Organisation	Broadcaster			
	neel2015_uniq_distanceGoogleNews_results_ordered.tsv	2332	Bordeaux_**_http://dbpedia.org/resource/Bordeaux	GrandPrix	0.3117568533	SoccerTournament	0.2320375247	SoccerClub	0.225916801	MotorcycleRider	0.2222951756	FilmFestival	0.2116782976	CyclingRace	0.2043659233	Race	0.2043659233	TennisPlayer	0.1895059651	Language	0.1801877892	SoccerPlayer	0.1785328731		GOLD_STANDARD:	Place	PopulatedPlace	Settlement			
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	8715	LIONS_**_http://dbpedia.org/resource/Great_Britain_national_rugby_league_team	SoccerTournament	0.5077481835	Activity	0.3188433062	Sport	0.3188433062	WomensTennisAssociationTournament	0.3185201704	AmericanFootballTeam	0.3075917642	TennisLeague	0.2768400392	GrandPrix	0.2537621876	Tournament	0.2307280481	Village	0.2186962175	GolfLeague	0.2181594191		GOLD_STANDARD:	Agent	Organisation	SportsTeam	RugbyClub		
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	1836	Southern_**_http://dbpedia.org/resource/Confederate_States_of_America	TopicalConcept	0.408447355	Genre	0.408447355	University	0.3199525688	EducationalInstitution	0.2549825169	Park	0.251874243	Museum	0.248819592	Non-ProfitOrganisation	0.2467596823	Sea	0.2055437954	MountainRange	0.1908745473	VideoGame	0.1880209954		GOLD_STANDARD:	Place	PopulatedPlace	Country			
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	1468	ZULU_**_http://dbpedia.org/resource/Zulu_Kingdom	SoccerTournament	0.3520751992	GrandPrix	0.2591377291	Sea	0.2470417034	WomensTennisAssociationTournament	0.2327273472	Activity	0.216725982	Sport	0.216725982	CyclingTeam	0.2023119318	Lake	0.1979361352	FictionalCharacter	0.1689345193	Village	0.1687365126		GOLD_STANDARD:	Place	PopulatedPlace	Country			
RW	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	4765	U.S. Open Tennis Championships_**_http://dbpedia.org/resource/US_Open_(tennis)	GolfTournament	0.4922204865	GolfLeague	0.4745582479	Tournament	0.4493971087	VideoGame	0.447352129	GolfCourse	0.4037643584	OlympicEvent	0.4013550327	TennisLeague	0.3853704818	SportsEvent	0.3753071033	RugbyLeague	0.3740073624	BasketballLeague	0.3703475477		GOLD_STANDARD:	Place	PopulatedPlace				
	neel2015_uniq_distanceGoogleNews_results_ordered.tsv	2495	Hawthorne_**_http://dbpedia.org/resource/Hawthorne_(TV_series)	CyclingTeam	0.3688166717	BeautyQueen	0.3572374901	Murderer	0.3519830445	AustralianRulesFootballPlayer	0.3241908737	Park	0.3188951517	Congressman	0.3093355129	Venue	0.307296653	MartialArtist	0.2828170424	River	0.2824791934	HistoricBuilding	0.2777663225		GOLD_STANDARD:	Work	TelevisionShow				
	neel2015_uniq_distanceGoogleNews_results_ordered.tsv	243	dayton_**_http://dbpedia.org/resource/Dayton,_Ohio	Song	0.200554286	AmericanFootballLeague	0.1918934606	Holiday	0.1748192448	MusicalArtist	0.1544168854	ComedyGroup	0.1532695569	Monarch	0.1518075134	Newspaper	0.1501083937	Musical	0.1486720785	VideoGame	0.1381857735	RecordLabel	0.1380223888		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City		
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	8967	Hasely Crawford_**_http://dbpedia.org/resource/Hasely_Crawford	Senator	0.4768098969	Ambassador	0.4318930651	Scientist	0.3981985921	LawFirm	0.3962613559	Jockey	0.3627650303	Governor	0.3527000447	MusicalArtist	0.3488273445	BaseballPlayer	0.3438093453	Judge	0.3419825024	Artist	0.3360857788		GOLD_STANDARD:	Agent	Person				
	oke_uniq_distanceGoogleNews_results_ordered.tsv	443	Schott Glass_**_http://dbpedia.org/resource/Schott_AG	BeautyQueen	0.3416323197	Congressman	0.2911142685	BusinessPerson	0.2599571442	Philosopher	0.2473379357	Economist	0.2371757506	ChristianBishop	0.235829342	Cleric	0.235829342	MilitaryPerson	0.229805112	MemberOfParliament	0.2256274767	Lake	0.2219927715		GOLD_STANDARD:	Agent	Organisation	Company			
	neel2015_uniq_distanceGoogleNews_results_ordered.tsv	980	Cleveland_**_http://dbpedia.org/resource/Cleveland	CyclingTeam	0.3706570774	BasketballTeam	0.358125617	Park	0.3357968864	AmericanFootballTeam	0.290402398	BasketballLeague	0.2830063514	HistoricBuilding	0.269932926	MartialArtist	0.263338275	BaseballTeam	0.2621190327	Congressman	0.2397247887	Journalist	0.2254294743		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City		
C	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	552	Heike Drechsler_**_http://dbpedia.org/resource/Heike_Drechsler	Skater	0.4496713529	Skier	0.3567988021	WinterSportPlayer	0.3411171676	Cyclist	0.3180287786	Scientist	0.3100367532	Swimmer	0.2993214878	Criminal	0.2947149614	Journalist	0.2882257461	Philosopher	0.2837353464	FashionDesigner	0.2803549667		GOLD_STANDARD:	Agent	Person	Athlete			
	neel2014_uniq_distanceGoogleNews_results_ordered.tsv	1855	John Clayton_**_http://dbpedia.org/resource/John_Clayton_(sportswriter)	Cardinal	0.6485543216	Economist	0.6327091629	MartialArtist	0.5810472065	Astronaut	0.544674994	Comedian	0.5392887137	RugbyPlayer	0.5031605311	Cleric	0.4988379272	Congressman	0.4728628572	AustralianRulesFootballPlayer	0.4450524437	ComicsCreator	0.4254390899		GOLD_STANDARD:	Agent	Person				
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	8217	Masayoshi Takemura_**_http://dbpedia.org/resource/Masayoshi_Takemura	BadmintonPlayer	0.3444759742	MotorcycleRider	0.3301186547	Skier	0.2925445111	WinterSportPlayer	0.2563540322	MotorsportRacer	0.2393621349	Skater	0.2214573548	Monarch	0.2166656812	WomensTennisAssociationTournament	0.2108515323	BeautyQueen	0.2086328061	FormulaOneRacer	0.2013848972		GOLD_STANDARD:	Agent	Person				
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	4269	Paula Radcliffe_**_http://dbpedia.org/resource/Paula_Radcliffe	Journalist	0.5135715162	GivenName	0.509797183	Name	0.509797183	Religious	0.3810869144	Judge	0.3750100432	BeautyQueen	0.3340675389	Skater	0.3327375769	Pope	0.3148938232	Jockey	0.3115193046	RugbyPlayer	0.3024348473		GOLD_STANDARD:	Agent	Person	Athlete			
	neel2014_uniq_distanceGoogleNews_results_ordered.tsv	1145	Antichrist_**_http://dbpedia.org/resource/Antichrist	FilmFestival	0.1898587079	Saint	0.1665404627	Wrestler	0.1612659139	CanadianFootballTeam	0.1612103527	IceHockeyLeague	0.1575104632	Scientist	0.1574638492	GrandPrix	0.1533540146	Film	0.150051079	Wikidata:Q11424	0.150051079	Philosopher	0.1500076859		GOLD_STANDARD:	Agent					
	neel2015_uniq_distanceGoogleNews_results_ordered.tsv	708	Lenny_**_http://dbpedia.org/resource/Lenny_Kravitz	Chef	0.4731221154	Economist	0.4184092683	RugbyPlayer	0.414915398	SoapCharacter	0.4046608536	Comedian	0.3980243716	PokerPlayer	0.3937259449	Astronaut	0.3568949983	MartialArtist	0.3422324356	AustralianRulesFootballPlayer	0.341096496	Congressman	0.3370266339		GOLD_STANDARD:	Agent	Person	Artist	MusicalArtist		
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	6285	Fritz Melbye_**_http://dbpedia.org/resource/Fritz_Melbye	Medician	0.4306602913	Religious	0.4061912332	Noble	0.372025264	GivenName	0.3424166783	Name	0.3424166783	Architect	0.3348108418	President	0.3310209342	Scientist	0.3187448675	Philosopher	0.3139960601	ChristianBishop	0.3121885965		GOLD_STANDARD:	Agent	Person	Artist			
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	6550	Eastman Kodak_**_http://dbpedia.org/resource/Eastman_Kodak	BasketballPlayer	0.2484405782	Station	0.2347760756	UnitOfWork	0.2330188666	Case	0.2330188666	SupremeCourtOfTheUnitedStatesCase	0.2330188666	LegalCase	0.2330188666	InformationAppliance	0.2288370499	Theatre	0.2272162306	Venue	0.2188852053	Mountain	0.2124508793		GOLD_STANDARD:	Agent	Organisation	Company			
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	8208	Livingston_**_http://dbpedia.org/resource/Livingston_F.C.	Ambassador	0.3627377039	Senator	0.3578576423	GolfCourse	0.3202117313	Jockey	0.3025004125	Scientist	0.2901220669	Governor	0.2504443707	MusicalArtist	0.2488760502	GridironFootballPlayer	0.2389622162	AmericanFootballPlayer	0.2389622162	Artist	0.2375597936		GOLD_STANDARD:	Agent	Organisation	SportsTeam	SoccerClub		
R	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	7343	National Abortion Rights Action League_**_http://dbpedia.org/resource/NARAL_Pro-Choice_America	Non-ProfitOrganisation	0.5747077809	BaseballLeague	0.4500825695	BasketballLeague	0.4120905238	VideoGame	0.4102265767	AmericanFootballLeague	0.406850987	IceHockeyLeague	0.3818939288	Holiday	0.3709375939	Legislature	0.3661875406	NationalFootballLeagueEvent	0.3444925374	MilitaryConflict	0.3149391812		GOLD_STANDARD:	Agent	Organisation				
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	5328	WALES_**_http://dbpedia.org/resource/Wales_national_football_team	SoccerTournament	0.3438361623	Activity	0.3204822513	Sport	0.3204822513	RugbyClub	0.3090523478	CricketTeam	0.2842197691	GrandPrix	0.2457975101	AmericanFootballTeam	0.2161134173	SoccerLeague	0.2122415467	BasketballTeam	0.203687501	Sea	0.1958526283		GOLD_STANDARD:	Agent	Organisation	SportsTeam	SoccerClub		
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	8192	Julia Roberts_**_http://dbpedia.org/resource/Julia_Roberts	Journalist	0.5832278768	Judge	0.4681188805	Senator	0.4669422407	GivenName	0.4566339272	Name	0.4566339272	Governor	0.4528496684	Ambassador	0.4294276682	BeautyQueen	0.4250771894	Scientist	0.4098397628	Jockey	0.39467239		GOLD_STANDARD:	Agent	Person				
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	6348	Fabrizio Mori_**_http://dbpedia.org/resource/Fabrizio_Mori	FashionDesigner	0.4614080804	MotorcycleRider	0.3472245298	PrimeMinister	0.3258129559	MotorsportRacer	0.3092586244	Cyclist	0.2960308244	FormulaOneRacer	0.294854861	Cardinal	0.2905621319	RacingDriver	0.2866843024	BeautyQueen	0.2814140122	SkiArea	0.2792933294		GOLD_STANDARD:	Agent	Person	Athlete			
	neel2014_uniq_distanceGoogleNews_results_ordered.tsv	997	Amanda Knox_**_http://dbpedia.org/resource/Amanda_Knox	BeautyQueen	0.5936075626	MartialArtist	0.4763437652	Comedian	0.469991374	AustralianRulesFootballPlayer	0.4164399903	Murderer	0.3697033258	Astronaut	0.3676149953	Cardinal	0.3642359534	Economist	0.3608597388	Cleric	0.3510680932	Saint	0.337900233		GOLD_STANDARD:	Agent	Person				
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	185	Sax_**_http://dbpedia.org/resource/Adolphe_Sax	Medician	0.305134792	Religious	0.2923774984	Station	0.2767318156	Economist	0.2356332254	Cartoon	0.2312542012	HollywoodCartoon	0.2312542012	Mayor	0.2144874338	Architect	0.2064813775	Theatre	0.2028547862	UnitOfWork	0.201519181		GOLD_STANDARD:	Agent	Person				
C	neel2015_uniq_distanceGoogleNews_results_ordered.tsv	2154	Coronation Street_**_http://dbpedia.org/resource/Coronation_Street	River	0.5718127778	Bridge	0.4709889098	Stream	0.3901341613	RouteOfTransportation	0.3600607871	Museum	0.3549238625	Road	0.3378751626	Station	0.3070359517	Infrastructure	0.2959489203	SoccerTournament	0.2733391538	Royalty	0.2732289828		GOLD_STANDARD:	Work	TelevisionShow				
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	4528	American Astronomical Society_**_http://dbpedia.org/resource/American_Astronomical_Society	Non-ProfitOrganisation	0.3926267167	AcademicJournal	0.3048639932	Library	0.3005503202	Museum	0.2706910731	MilitaryUnit	0.2662816235	Continent	0.2639498508	GovernmentAgency	0.2599994883	Award	0.2587385226	AmericanFootballLeague	0.2505565876	SportsLeague	0.2505565876		GOLD_STANDARD:	Agent	Organisation				
	neel2014_uniq_distanceGoogleNews_results_ordered.tsv	767	Seoul_**_http://dbpedia.org/resource/Seoul	Swimmer	0.3834471009	Actor	0.3465926105	Continent	0.2713532327	GrandPrix	0.2611751169	Country	0.2117295827	Diocese	0.2109813497	ClericalAdministrativeRegion	0.2109813497	Earthquake	0.2103877449	NaturalEvent	0.2103877449	Airport	0.209767814		GOLD_STANDARD:	Place	PopulatedPlace	Settlement	City		
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	2452	Royal Institution in London_**_http://dbpedia.org/resource/Royal_Institution	Stadium	0.3734932678	Hospital	0.3666245119	Artwork	0.3353567332	Non-ProfitOrganisation	0.3256761291	Venue	0.3178971681	School	0.3081154893	MilitaryUnit	0.3077323485	Theatre	0.2939099509	HistoricBuilding	0.2810745612	SportFacility	0.2810483115		GOLD_STANDARD:	Agent					
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	2561	Sandra Cecchini_**_http://dbpedia.org/resource/Sandra_Cecchini	GivenName	0.610638647	Name	0.610638647	BeautyQueen	0.4604250193	Journalist	0.4523414182	Skater	0.393948486	Judge	0.3632083022	Religious	0.3359884121	Scientist	0.3287081487	BaseballPlayer	0.3097749965	Swimmer	0.3091812154		GOLD_STANDARD:	Agent	Person	Athlete	TennisPlayer		
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	7286	Guerrero_**_http://dbpedia.org/resource/Guerrero	BeautyQueen	0.3898819561	Senator	0.3229145389	BaseballPlayer	0.2250638663	BaseballTeam	0.1998632419	Ambassador	0.1979693545	President	0.1968382147	MotorcycleRider	0.190151152	MotorsportRacer	0.1861573923	RacingDriver	0.1837827244	FormulaOneRacer	0.1833042579		GOLD_STANDARD:	Place	PopulatedPlace	Settlement			
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	2821	Max Born_**_http://dbpedia.org/resource/Max_Born	Mayor	0.3863522734	PrimeMinister	0.3826865186	ReligiousBuilding	0.3197292219	Stadium	0.2948316871	GivenName	0.2790210371	Name	0.2790210371	President	0.2526258556	Noble	0.2525671673	Astronaut	0.2518465935	Politician	0.2443612599		GOLD_STANDARD:	Agent	Person	Scientist			
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	5762	United Province_**_http://dbpedia.org/resource/Uttar_Pradesh	Non-ProfitOrganisation	0.3162622673	IceHockeyLeague	0.257571778	Band	0.2560662129	Group	0.2560662129	BaseballLeague	0.2504821601	TopicalConcept	0.2464292931	Genre	0.2464292931	Museum	0.2281201675	BasketballLeague	0.2234934056	SoccerLeague	0.2155867637		GOLD_STANDARD:	Place	PopulatedPlace	Settlement			
	wes2015_uniq_distanceGoogleNews_results_ordered.tsv	6715	Annelies Anne Marie Frank_**_http://dbpedia.org/resource/Anne_Frank	ReligiousBuilding	0.5212774814	GivenName	0.4383154907	Name	0.4383154907	Astronaut	0.3963644727	Noble	0.3874562507	President	0.3872440514	BasketballPlayer	0.3821113284	Stadium	0.3794862696	HistoricBuilding	0.3661150733	Cyclist	0.3569673595		GOLD_STANDARD:	Agent	Person	Writer			
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	2313	Almere_**_http://dbpedia.org/resource/Almere	GrandPrix	0.2651446345	SkiArea	0.2554017236	Skater	0.2347824542	Convention	0.2242707873	Airport	0.2175576645	SoccerClub	0.1900027516	ProtectedArea	0.1865684822	CyclingTeam	0.1830692415	ProgrammingLanguage	0.1826306524	Infrastructure	0.1817377275		GOLD_STANDARD:	Place	PopulatedPlace	Settlement			
	neel2015_uniq_distanceGoogleNews_results_ordered.tsv	2092	SeaWorld_**_http://dbpedia.org/resource/SeaWorld	SpaceShuttle	0.2731098596	BusCompany	0.2041943475	TradeUnion	0.1661867452	MartialArtist	0.1605918297	BasketballLeague	0.1569355567	AmericanFootballLeague	0.156548962	Park	0.1560909463	PublicTransitSystem	0.1557848659	Venue	0.15108883	Murderer	0.1472568739		GOLD_STANDARD:	Agent					
	neel2014_uniq_distanceGoogleNews_results_ordered.tsv	409	East Texas_**_http://dbpedia.org/resource/East_Texas	Station	0.3677021426	AustralianRulesFootballPlayer	0.3336755712	Continent	0.3170713816	Cardinal	0.2713050641	AdministrativeRegion	0.2637640397	Region	0.2620071803	Infrastructure	0.238146959	Airport	0.235809947	University	0.2345947153	Airline	0.2341931744		GOLD_STANDARD:	Place	PopulatedPlace				
	AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	2687	Mark Rutherford_**_http://dbpedia.org/resource/Mark_Rutherford_(footballer)	Pope	0.5679795704	Judge	0.5548243956	Jockey	0.4681729255	Swimmer	0.4543057965	Scientist	0.4405379576	Name	0.4221120918	GivenName	0.4221120918	Governor	0.4198480167	GolfPlayer	0.4123705323	RugbyPlayer	0.4011770604		GOLD_STANDARD:	Agent	Person	Athlete	SoccerPlayer		
